reaction,healthy_only,covid_only,shared,n_healthy_active,n_covid_active
HMR_0892,True,False,False,3,0
HMR_0893,True,False,False,3,0
HMR_0894,True,False,False,3,0
HMR_0895,True,False,False,3,0
HMR_0898,False,False,True,3,1
HMR_0899,True,False,False,3,0
HMR_0900,True,False,False,3,0
HMR_0901,False,False,False,0,0
HMR_0902,False,True,False,0,1
HMR_0903,False,True,False,0,1
HMR_0904,False,True,False,0,1
HMR_0905,False,False,False,0,0
HMR_0906,False,False,True,1,1
HMR_0907,False,False,True,1,1
HMR_0908,False,False,True,2,1
HMR_0909,False,False,True,2,1
HMR_0910,False,False,False,0,0
HMR_0911,False,False,False,0,0
HMR_0912,False,False,True,5,3
HMR_0787,False,False,True,5,3
HMR_0790,True,False,False,3,0
HMR_0792,True,False,False,3,0
HMR_0793,False,False,True,3,2
HMR_0794,False,False,False,0,0
HMR_0797,False,False,False,0,0
HMR_0804,False,False,True,5,4
HMR_0808,False,False,True,5,3
HMR_0826,False,False,True,5,4
HMR_0832,False,False,False,0,0
HMR_0835,False,False,True,5,4
HMR_0836,False,False,True,5,4
HMR_0914,False,False,True,3,2
HMR_0919,False,False,True,2,3
HMR_0920,False,False,False,0,0
HMR_0921,True,False,False,1,0
HMR_0924,False,False,True,5,4
HMR_0925,False,False,True,5,4
HMR_0926,False,False,True,5,4
HMR_1979,False,False,False,0,0
HMR_1980,False,False,False,0,0
HMR_1981,False,False,True,1,1
HMR_1985,False,False,True,4,1
HMR_1987,False,False,True,3,1
HMR_1988,False,False,False,0,0
HMR_1995,False,False,False,0,0
HMR_1996,False,False,True,2,4
HMR_1999,False,False,False,0,0
HMR_2000,False,False,False,0,0
HMR_2001,False,False,False,0,0
HMR_1305,False,False,True,3,3
HMR_1307,False,False,True,3,3
HMR_1308,False,False,True,3,4
HMR_1310,False,False,True,5,4
HMR_1312,False,False,True,5,4
HMR_1313,False,False,True,1,3
HMR_1315,False,False,True,4,4
HMR_1317,False,False,True,4,4
HMR_1318,False,False,True,5,4
HMR_1319,False,False,True,3,1
HMR_1320,False,True,False,0,1
HMR_1321,False,False,True,4,3
HMR_1322,False,False,True,5,2
HMR_1323,False,False,True,4,2
HMR_1324,False,False,True,5,2
HMR_1325,False,False,True,5,4
HMR_1326,False,False,True,5,4
HMR_1327,False,False,True,5,4
HMR_1328,False,False,True,4,2
HMR_1329,False,False,True,5,4
HMR_1330,False,False,True,5,4
HMR_1332,False,False,True,2,3
HMR_1333,False,False,True,5,4
HMR_1334,False,False,False,0,0
HMR_1335,False,False,True,5,4
HMR_1336,False,True,False,0,1
HMR_1337,False,False,False,0,0
HMR_1338,False,False,False,0,0
HMR_1339,False,False,True,4,4
HMR_1341,False,True,False,0,1
HMR_1342,False,False,True,4,1
HMR_1343,False,False,True,1,1
HMR_1344,False,False,True,4,2
HMR_1345,False,True,False,0,1
HMR_1346,True,False,False,4,0
HMR_1347,False,False,True,5,2
HMR_1350,False,False,True,3,2
HMR_1364,False,False,False,0,0
HMR_1365,False,False,False,0,0
HMR_1366,False,False,True,4,2
HMR_1367,False,False,True,5,4
HMR_1370,False,False,True,5,4
HMR_1373,False,False,True,5,4
HMR_1374,False,False,False,0,0
HMR_1375,False,False,True,5,4
HMR_1376,False,False,True,5,4
HMR_1379,False,False,True,5,4
HMR_1382,False,False,True,5,4
HMR_1383,False,False,False,0,0
HMR_1384,False,False,True,5,4
HMR_1387,False,False,True,5,4
HMR_1388,False,False,True,1,1
HMR_1389,False,False,True,3,4
HMR_1390,False,False,True,3,3
HMR_1391,False,False,True,3,3
HMR_1393,False,False,True,3,3
HMR_1394,False,False,True,5,4
HMR_1395,False,False,True,2,4
HMR_1398,False,False,True,5,4
HMR_1401,False,False,True,3,2
HMR_1402,False,False,True,1,1
HMR_7598,False,False,True,5,4
HMR_7600,False,False,True,5,4
HMR_7602,False,False,True,5,4
HMR_7603,False,False,True,5,4
HMR_7610,False,False,True,5,4
HMR_7614,False,False,True,5,4
HMR_7615,False,False,True,5,4
HMR_0025,False,False,True,5,4
HMR_0030,False,False,True,5,4
HMR_7200,False,False,True,5,4
HMR_7202,False,False,True,5,4
HMR_7203,False,False,True,5,4
HMR_7205,False,False,True,5,4
HMR_7206,False,False,True,5,4
HMR_7207,False,False,True,5,3
HMR_7208,False,False,True,5,3
HMR_7209,False,False,True,5,3
HMR_7210,False,False,True,5,3
HMR_7211,False,False,True,5,3
HMR_7212,False,False,True,5,3
HMR_7213,False,False,True,5,3
HMR_7214,False,False,True,5,3
HMR_7215,False,False,True,5,3
HMR_7216,False,False,True,5,3
HMR_7217,False,False,True,5,2
HMR_7218,False,False,True,5,2
HMR_7219,False,False,True,5,2
HMR_7220,False,False,True,5,2
HMR_7221,False,False,True,5,2
HMR_7222,False,False,True,5,2
HMR_7490,False,False,True,4,2
HMR_7491,False,False,True,5,4
HMR_7492,False,False,True,1,2
HMR_7493,False,False,True,5,4
HMR_7494,False,False,True,5,4
HMR_7495,False,False,True,5,4
HMR_7496,False,False,True,5,4
HMR_7497,False,False,True,5,2
HMR_7498,False,False,True,5,4
HMR_7509,False,False,True,5,2
HMR_7510,False,False,True,5,2
HMR_7519,False,False,True,5,4
HMR_7520,False,False,True,5,4
HMR_7521,False,False,True,5,4
HMR_7522,False,False,True,5,4
HMR_7534,False,False,True,5,4
HMR_7535,False,False,True,5,4
HMR_7536,False,False,True,5,4
HMR_7537,False,False,True,5,4
HMR_7538,False,False,True,5,4
HMR_7551,False,False,True,2,3
HMR_7552,False,False,True,4,4
HMR_7553,False,False,True,2,3
HMR_7554,False,False,True,4,4
HMR_7501,False,False,True,5,4
HMR_7502,False,True,False,0,2
HMR_7503,False,False,True,5,2
HMR_7504,False,True,False,0,2
HMR_7505,False,False,True,4,4
HMR_7506,False,False,True,5,4
HMR_7507,False,False,True,5,4
HMR_7508,False,False,False,0,0
HMR_7513,False,False,True,5,2
HMR_7514,False,True,False,0,2
HMR_7515,True,False,False,5,0
HMR_7516,False,True,False,0,2
HMR_7517,False,False,True,5,2
HMR_7518,False,False,True,5,2
HMR_7525,False,False,True,5,4
HMR_7526,False,False,True,4,3
HMR_7527,False,False,True,4,4
HMR_7528,False,False,True,4,3
HMR_7529,False,False,True,5,4
HMR_7530,False,False,True,4,3
HMR_7531,False,False,True,4,4
HMR_7532,False,False,True,4,3
HMR_7533,False,False,True,3,4
HMR_7541,False,False,True,5,4
HMR_7542,False,False,True,2,1
HMR_7543,False,False,True,3,3
HMR_7544,False,False,True,2,1
HMR_7545,False,False,True,5,4
HMR_7546,False,False,True,5,4
HMR_7547,False,False,True,2,1
HMR_7548,False,False,True,3,3
HMR_7549,False,False,True,2,1
HMR_7550,False,False,False,0,0
HMR_7557,False,False,True,5,4
HMR_7558,False,False,True,3,3
HMR_7559,False,False,True,3,4
HMR_7560,False,False,True,3,3
HMR_7561,False,False,True,3,3
HMR_7562,False,False,True,5,4
HMR_7563,False,False,True,1,3
HMR_7564,False,False,True,5,4
HMR_7565,False,False,True,5,4
HMR_7566,False,False,True,5,4
HMR_7567,False,False,True,1,3
HMR_7225,False,False,True,5,2
HMR_7226,False,False,True,5,2
HMR_7227,False,False,True,5,2
HMR_7228,False,False,True,5,2
HMR_7229,False,False,True,5,2
HMR_7230,False,False,True,5,2
HMR_7231,False,False,True,5,2
HMR_7232,False,False,True,5,2
HMR_7233,False,False,True,5,2
HMR_7234,False,False,True,5,2
HMR_7235,False,False,True,5,2
HMR_7236,False,False,True,5,2
HMR_7237,False,False,True,5,2
HMR_7238,False,False,True,5,2
HMR_7239,False,False,True,5,2
HMR_7240,False,False,True,5,2
HMR_7241,False,False,True,5,2
HMR_7242,False,False,True,5,2
HMR_7243,False,False,True,5,2
HMR_7244,False,False,True,5,2
HMR_7245,False,False,True,5,2
HMR_7246,False,False,True,5,2
HMR_7247,False,False,True,5,2
HMR_7248,False,False,True,5,1
HMR_7249,False,False,True,5,1
HMR_7250,False,False,True,5,1
HMR_7251,True,False,False,2,0
HMR_7571,False,False,True,5,4
HMR_7572,False,False,True,5,4
HMR_7573,False,False,True,5,4
HMR_7335,False,False,True,5,4
HMR_7336,False,False,True,5,4
HMR_7337,False,False,True,5,4
HMR_7338,False,False,True,5,4
HMR_7339,False,False,True,5,4
HMR_7340,False,False,True,5,4
HMR_7341,False,False,True,5,4
HMR_7342,False,False,True,5,4
HMR_7343,False,False,True,5,4
HMR_7344,False,False,True,5,4
HMR_7345,False,False,True,5,4
HMR_7346,False,False,True,5,4
HMR_7347,False,False,True,5,4
HMR_7348,False,False,True,5,4
HMR_7349,False,False,True,5,4
HMR_7350,False,False,True,5,4
HMR_7351,False,False,True,5,4
HMR_7352,False,False,True,5,4
HMR_7353,False,False,True,5,4
HMR_7354,False,False,True,5,4
HMR_7355,False,False,True,5,4
HMR_7356,False,False,True,5,4
HMR_7357,False,False,True,5,4
HMR_7358,False,False,True,5,4
HMR_7359,False,False,True,5,4
HMR_7360,False,False,True,5,4
HMR_7361,False,False,True,5,4
HMR_7362,False,False,True,5,4
HMR_7363,False,False,True,5,4
HMR_7364,False,False,True,5,4
HMR_7365,False,False,True,5,4
HMR_7366,False,False,True,5,4
HMR_7367,False,False,True,5,4
HMR_7368,False,False,True,5,4
HMR_7369,False,False,True,5,4
HMR_7370,False,False,True,5,4
HMR_7371,False,False,True,5,4
HMR_7442,False,False,True,5,4
HMR_7443,False,False,True,5,4
HMR_7444,False,False,True,5,4
HMR_7445,False,False,True,5,4
HMR_7446,False,False,True,5,4
HMR_7447,False,False,True,5,4
HMR_7448,False,False,True,5,4
HMR_7449,False,False,True,5,4
HMR_7450,False,False,True,5,4
HMR_7451,False,False,True,5,4
HMR_7452,False,False,True,5,4
HMR_7471,False,False,True,5,4
HMR_7472,False,False,True,5,4
HMR_7473,False,False,True,5,4
HMR_7474,False,False,True,5,4
HMR_7475,False,False,True,5,4
HMR_7476,False,False,True,5,4
HMR_7477,False,False,True,5,4
HMR_7478,False,False,True,5,4
HMR_7479,False,False,True,5,4
HMR_7480,False,False,True,5,4
HMR_7481,False,False,True,5,4
HMR_7373,False,False,False,0,0
HMR_7375,False,False,True,5,4
HMR_7376,False,False,True,5,4
HMR_7377,False,False,True,5,4
HMR_7378,False,False,True,5,4
HMR_7379,False,False,True,5,4
HMR_7380,False,False,True,5,4
HMR_7381,False,False,True,5,4
HMR_7382,False,False,True,5,4
HMR_7383,False,False,True,5,4
HMR_7384,False,False,True,5,4
HMR_7385,False,False,True,5,4
HMR_7386,False,False,True,5,4
HMR_7387,False,False,True,5,4
HMR_7388,False,False,True,5,4
HMR_7389,False,False,True,5,4
HMR_7390,False,False,True,5,4
HMR_7391,False,False,True,5,4
HMR_7392,False,False,True,5,4
HMR_7393,False,False,True,5,4
HMR_7394,False,False,True,5,4
HMR_7395,False,False,True,5,4
HMR_7396,False,False,True,5,4
HMR_7397,False,False,True,5,4
HMR_7398,False,False,True,5,4
HMR_7399,False,False,True,5,4
HMR_7400,False,False,True,5,4
HMR_7401,False,False,True,5,4
HMR_7402,False,False,True,5,4
HMR_7403,False,False,True,5,4
HMR_7404,False,False,True,5,4
HMR_7405,False,False,True,5,4
HMR_7406,False,False,True,5,4
HMR_7407,False,False,True,5,4
HMR_7408,False,False,True,5,4
HMR_7409,False,False,True,5,4
HMR_7410,False,False,True,5,4
HMR_7411,False,False,True,5,4
HMR_7412,False,False,True,5,4
HMR_7413,False,False,True,5,4
HMR_7414,False,False,True,5,4
HMR_7415,False,False,True,5,4
HMR_7416,False,False,True,5,4
HMR_7417,False,False,True,5,4
HMR_7418,False,False,True,5,4
HMR_7419,False,False,True,5,4
HMR_7420,False,False,True,5,4
HMR_7421,False,False,True,5,4
HMR_7422,False,False,True,5,4
HMR_7423,False,False,True,5,4
HMR_7424,False,False,True,5,4
HMR_7425,False,False,True,5,4
HMR_7426,False,False,True,5,4
HMR_7427,False,False,True,5,4
HMR_7455,False,False,True,5,4
HMR_7456,False,False,True,5,4
HMR_7457,False,False,True,5,4
HMR_7458,False,False,True,5,4
HMR_7459,False,False,False,0,0
HMR_7460,False,False,True,5,4
HMR_7461,False,False,True,5,4
HMR_7462,False,False,True,5,4
HMR_7463,False,False,True,5,4
HMR_7464,False,False,True,5,4
HMR_7465,False,False,True,5,4
HMR_7466,False,False,True,5,4
HMR_7467,False,False,True,5,4
HMR_7468,False,False,True,5,4
HMR_7469,False,False,True,5,3
HMR_7484,False,False,True,5,4
HMR_7485,False,False,True,5,4
HMR_7486,False,False,True,5,4
HMR_7487,False,False,True,5,4
HMR_7488,False,False,False,0,0
HMR_7489,False,False,True,5,4
HMR_1581,True,False,False,4,0
HMR_1584,True,False,False,4,0
HMR_1585,True,False,False,4,0
HMR_1589,False,False,True,1,1
HMR_1590,False,False,True,2,1
HMR_1592,False,False,False,0,0
HMR_1593,False,False,True,2,1
HMR_1595,False,False,True,2,1
HMR_1598,False,False,True,1,1
HMR_1599,False,False,True,2,1
HMR_1604,False,False,True,5,4
HMR_1605,False,False,True,5,4
HMR_1608,False,False,True,5,4
HMR_1609,False,False,True,5,4
HMR_1610,False,False,True,5,4
HMR_1611,False,False,True,5,4
HMR_1613,False,False,True,5,4
HMR_1614,False,False,True,5,4
HMR_1619,False,True,False,0,1
HMR_1620,False,False,True,5,4
HMR_1622,False,False,True,5,4
HMR_1623,False,False,True,4,4
HMR_1624,False,True,False,0,1
HMR_1625,False,False,True,1,1
HMR_1627,False,False,True,2,1
HMR_1629,False,False,True,1,1
HMR_1630,False,False,True,2,1
HMR_1631,False,False,True,1,1
HMR_1632,False,False,True,2,1
HMR_1635,False,False,True,2,1
HMR_1637,False,False,True,2,1
HMR_1638,False,False,True,1,1
HMR_1639,False,False,True,2,1
HMR_1642,False,False,True,2,1
HMR_1646,False,False,True,2,1
HMR_1652,False,False,True,2,1
HMR_1653,False,False,True,2,1
HMR_1656,False,False,True,2,2
HMR_1659,False,False,True,5,4
HMR_1660,False,False,True,5,2
HMR_1662,False,False,True,5,4
HMR_1663,False,False,True,5,2
HMR_1665,False,False,True,5,2
HMR_1666,False,False,True,5,4
HMR_1667,False,True,False,0,1
HMR_1668,False,False,False,0,0
HMR_1670,False,False,True,1,1
HMR_1673,False,False,True,3,1
HMR_1676,False,False,True,3,1
HMR_1678,False,False,True,1,1
HMR_1679,False,False,True,4,3
HMR_1681,False,False,False,0,0
HMR_1682,False,False,False,0,0
HMR_1684,False,False,True,5,4
HMR_1685,False,False,True,5,4
HMR_1687,False,False,True,5,3
HMR_1689,False,False,True,5,3
HMR_1691,False,False,True,5,3
HMR_1692,False,False,True,5,4
HMR_1693,False,False,True,5,4
HMR_1694,False,False,True,5,4
HMR_1695,False,False,False,0,0
HMR_1696,False,False,True,5,4
HMR_1697,True,False,False,1,0
HMR_1699,False,False,False,0,0
HMR_1700,False,False,True,4,2
HMR_1701,False,False,True,2,1
HMR_1702,False,False,False,0,0
HMR_1703,False,False,True,3,2
HMR_1704,False,False,True,2,2
HMR_1706,False,False,True,3,1
HMR_1708,False,False,True,5,2
HMR_1710,False,False,True,5,2
HMR_1717,False,False,True,5,2
HMR_1718,False,False,True,5,4
HMR_1720,True,False,False,1,0
HMR_1722,True,False,False,1,0
HMR_1723,False,False,False,0,0
HMR_1725,False,False,True,5,4
HMR_1726,False,False,True,5,4
HMR_1727,False,False,True,5,4
HMR_1729,False,False,False,0,0
HMR_1730,False,False,False,0,0
HMR_1735,False,False,False,0,0
HMR_1737,True,False,False,1,0
HMR_1738,True,False,False,1,0
HMR_1739,True,False,False,1,0
HMR_1740,True,False,False,1,0
HMR_1741,True,False,False,1,0
HMR_1742,True,False,False,1,0
HMR_1743,True,False,False,1,0
HMR_1744,True,False,False,1,0
HMR_1745,True,False,False,1,0
HMR_1746,True,False,False,1,0
HMR_1747,True,False,False,1,0
HMR_1748,True,False,False,1,0
HMR_1749,True,False,False,1,0
HMR_1750,True,False,False,1,0
HMR_1751,True,False,False,1,0
HMR_1752,True,False,False,1,0
HMR_1753,True,False,False,1,0
HMR_1754,True,False,False,1,0
HMR_1756,True,False,False,1,0
HMR_1758,True,False,False,1,0
HMR_1759,True,False,False,1,0
HMR_1760,True,False,False,1,0
HMR_1761,True,False,False,1,0
HMR_1762,True,False,False,1,0
HMR_1764,False,False,True,1,1
HMR_1765,True,False,False,1,0
HMR_1766,False,False,True,1,1
HMR_1767,False,False,True,1,1
HMR_1768,False,False,True,1,1
HMR_1769,True,False,False,1,0
HMR_1770,False,False,True,1,1
HMR_1771,True,False,False,1,0
HMR_1772,False,False,True,5,2
HMR_1774,False,False,True,1,3
HMR_1776,False,False,True,2,1
HMR_1777,False,False,False,0,0
HMR_1781,True,False,False,1,0
HMR_1783,True,False,False,1,0
HMR_1784,False,False,True,2,1
HMR_1785,False,False,True,2,3
HMR_1786,False,False,True,4,1
HMR_1787,False,False,True,1,1
HMR_1797,False,False,True,1,1
HMR_1802,False,False,True,5,4
HMR_1803,False,False,True,5,4
HMR_1804,False,False,True,5,4
HMR_1805,False,False,True,5,4
HMR_1806,False,False,True,5,4
HMR_1807,False,False,True,5,4
HMR_1830,True,False,False,1,0
HMR_1831,True,False,False,1,0
HMR_1832,False,False,False,0,0
HMR_1833,False,False,False,0,0
HMR_1834,False,False,False,0,0
HMR_1835,False,False,True,1,1
HMR_1841,False,False,True,1,1
HMR_1842,False,False,True,1,1
HMR_1846,False,False,False,0,0
HMR_3799,False,False,True,5,4
HMR_3908,False,False,True,5,4
HMR_3910,False,False,True,5,1
HMR_3911,False,False,True,2,3
HMR_4679,False,False,True,1,3
HMR_8063,False,False,False,0,0
HMR_8064,False,False,False,0,0
HMR_8065,False,False,True,5,4
HMR_8759,False,False,False,0,0
HMR_1847,False,False,False,0,0
HMR_1848,False,False,True,5,4
HMR_1850,False,False,True,5,4
HMR_1852,False,False,True,5,4
HMR_1853,False,False,True,3,4
HMR_1854,False,False,True,5,4
HMR_1855,False,False,True,1,2
HMR_1857,False,False,False,0,0
HMR_1859,False,False,True,5,4
HMR_1861,False,False,False,0,0
HMR_1862,False,True,False,0,1
HMR_1863,False,False,False,0,0
HMR_1864,True,False,False,1,0
HMR_1865,False,True,False,0,1
HMR_1866,False,False,False,0,0
HMR_1867,False,False,False,0,0
HMR_1868,False,False,True,3,3
HMR_1870,False,False,True,3,3
HMR_1872,False,False,True,4,4
HMR_1874,False,False,True,3,3
HMR_1875,False,False,True,4,4
HMR_1876,False,False,True,5,4
HMR_1877,False,False,True,5,4
HMR_1878,True,False,False,1,0
HMR_1879,False,False,True,5,4
HMR_1880,False,False,True,4,4
HMR_1881,False,False,True,5,4
HMR_1882,False,False,True,5,3
HMR_1883,False,False,True,5,4
HMR_1884,False,False,True,5,3
HMR_1885,False,False,True,5,4
HMR_1886,False,False,True,4,1
HMR_1887,False,False,True,4,4
HMR_1888,False,False,True,3,4
HMR_1889,False,False,True,4,4
HMR_1890,False,False,True,5,3
HMR_1891,False,False,True,5,3
HMR_1892,False,False,True,5,1
HMR_1893,False,False,True,4,4
HMR_1894,False,False,True,4,4
HMR_1895,False,False,True,4,4
HMR_1896,False,False,True,4,4
HMR_1897,False,False,True,3,4
HMR_8262,True,False,False,1,0
HMR_8263,False,False,False,0,0
HMR_8264,False,False,False,0,0
HMR_8267,False,False,False,0,0
HMR_8268,False,False,False,0,0
HMR_8271,False,False,False,0,0
HMR_8275,False,False,True,2,1
HMR_8276,True,False,False,1,0
HMR_8277,False,False,True,1,1
HMR_8278,False,False,True,1,1
HMR_8279,False,False,True,1,1
HMR_8280,True,False,False,1,0
HMR_8281,False,False,False,0,0
HMR_8284,True,False,False,1,0
HMR_8285,True,False,False,1,0
HMR_8286,True,False,False,1,0
HMR_8287,False,False,False,0,0
HMR_8288,False,False,False,0,0
HMR_8291,True,False,False,1,0
HMR_8292,True,False,False,1,0
HMR_8293,True,False,False,1,0
HMR_8294,True,False,False,1,0
HMR_8295,False,False,False,0,0
HMR_8298,False,False,False,0,0
HMR_8302,False,False,False,0,0
HMR_8305,False,False,False,0,0
HMR_8306,False,False,False,0,0
HMR_8307,False,False,False,0,0
HMR_8308,False,False,False,0,0
HMR_8309,False,False,False,0,0
HMR_8316,True,False,False,1,0
HMR_8317,True,False,False,1,0
HMR_8318,False,False,False,0,0
HMR_8319,False,False,False,0,0
HMR_8322,False,False,False,0,0
HMR_8325,False,False,False,0,0
HMR_8326,False,False,False,0,0
HMR_8327,False,False,False,0,0
HMR_8330,False,False,False,0,0
HMR_8331,False,False,False,0,0
HMR_8332,False,False,False,0,0
HMR_8333,False,False,False,0,0
HMR_8334,False,False,False,0,0
HMR_8337,False,False,False,0,0
HMR_0712,False,False,True,5,4
HMR_3992,False,False,True,5,4
HMR_4228,False,False,True,4,2
HMR_4251,False,False,True,4,2
HMR_4252,False,False,True,5,4
HMR_4253,False,False,True,5,3
HMR_4254,False,False,True,4,2
HMR_4255,False,False,True,1,2
HMR_4257,False,False,True,2,3
HMR_4259,False,False,True,5,4
HMR_4260,False,False,True,5,2
HMR_4261,False,False,True,5,2
HMR_4262,False,False,True,5,4
HMR_4263,False,False,True,1,2
HMR_4264,False,False,True,5,4
HMR_4265,False,False,True,5,3
HMR_4267,False,False,True,1,3
HMR_4269,False,False,True,5,4
HMR_4270,False,False,True,5,4
HMR_4271,False,False,True,5,4
HMR_4276,False,False,True,3,3
HMR_4278,False,False,True,5,2
HMR_4662,False,False,True,5,4
HMR_7142,False,False,True,3,1
HMR_7143,False,False,True,5,1
HMR_7623,False,False,True,3,3
HMR_7625,False,False,True,3,3
HMR_7627,False,False,True,3,1
HMR_7676,False,False,True,5,4
HMR_8790,False,False,True,1,4
HMR_8791,False,False,True,5,4
HMR_3871,False,False,True,5,4
HMR_4058,False,False,True,5,4
HMR_4498,False,False,True,5,3
HMR_4500,False,False,True,5,3
HMR_4714,False,False,True,5,4
HMR_4715,False,False,True,5,4
HMR_4716,False,False,True,5,4
HMR_4717,False,False,True,5,4
HMR_4718,False,False,True,5,4
HMR_4723,False,False,True,5,4
HMR_4725,True,False,False,3,0
HMR_4727,False,False,True,5,4
HMR_4730,False,False,True,5,4
HMR_4731,False,False,True,5,4
HMR_4732,True,False,False,1,0
HMR_4733,True,False,False,3,0
HMR_4734,False,False,True,5,4
HMR_7731,False,False,True,5,3
HMR_8792,False,False,False,0,0
HMR_0663,False,False,True,4,4
HMR_4308,False,False,True,4,3
HMR_6539,True,False,False,1,0
HMR_6540,False,False,True,5,4
HMR_6542,False,False,True,4,4
HMR_6543,False,False,True,3,4
HMR_6544,False,False,True,2,4
HMR_6545,False,False,True,5,4
HMR_6546,False,False,True,5,4
HMR_6547,False,False,True,5,4
HMR_6548,False,False,True,2,4
